,SYMBOL,logFC,AveExpr,t,P.Value,adj.P.Val,B
31,ABCA8,0.059074232210151,3.82715753865957,1.19842063204472,0.236524314642565,0.545426502790973,-5.79188721812761
32,ABCB1,0.0120979972952939,4.41860890384043,0.149653753279462,0.771983741140086,0.918009536848398,-6.44341568026918
33,ABCB11,-0.0397856054891248,4.70191781912766,-0.920152316984225,0.362006419927859,0.675374795686298,-6.07913484539482
34,ABCB4,-0.0107344271349587,4.5816268368617,-0.276211449275553,0.491241480550249,0.753981926347997,-6.20335967938235
35,ABCB6,0.00402044420833914,6.36805731721277,0.029310867471563,0.976735858353055,0.992849813122019,-6.49739207537789
36,ABCB7,-0.102547817373182,7.44827588595745,-1.825963554504,0.0739595064695251,0.27738030556788,-4.88994915275026
37,ABCB8,-0.0238732482264435,5.09692422640425,-0.432531264572285,0.449577308602958,0.699212930363065,-6.06264609560411
38,ABCB9,0.0582269483315274,5.61961893917021,1.0432588522569,0.301954304635512,0.616520267129275,-5.96094440029022
39,ABCC1,0.0900397314837047,8.57242551138298,0.894614581138514,0.375371761491225,0.688633946112997,-6.10186361387158
40,ABCC10,-0.0807423480507188,7.21965648695745,-1.08029102741915,0.28530743529253,0.598875612674343,-5.92261714090528
41,ABCC2,0.0794308425452925,4.71089350985106,1.71348089769055,0.092952402993935,0.320466598011864,-5.07633863386242
42,ABCC3,0.0269227292029024,6.91341688025532,0.736656477994506,0.464847902473834,0.758048015969021,-6.22862887373839
43,ABCC4,0.00525213498189459,10.6990790482979,0.158855421611177,0.874436490726941,0.958191724162488,-6.48523512795786
44,ABCC5,0.131809501590591,6.8719215516383,2.63070020488147,0.0113610044038049,0.0838084583699152,-3.273625397874
45,ABCC8,0.0808545479148597,5.47137162423404,0.767562265361027,0.446434661415558,0.743250818829926,-6.2057081578966
46,ABCC9,-0.00468584819564821,4.81088973285106,-0.066067007696514,0.947593619983692,0.981776188839995,-6.49564329313908
47,ABCD1,0.0211542773931193,6.81354493223404,0.29787273637195,0.767061148013751,0.918072682955637,-6.45359836502602
